File,Length (s),Padding_Time
18B8-1_exhale-i21_21.wav,2.16,0.8399999999999999
18B8-1_exhale-i21_76.wav,1.29,1.71
18B8-1_exhale-i22_22.wav,1.86,1.14
18B8-1_exhale-i22_77.wav,1.42,1.58
18B8-1_exhale-i23_23.wav,1.95,1.05
18B8-1_exhale-i23_78.wav,1.58,1.42
18B8-1_exhale-i24_24.wav,2.86,0.14000000000000012
18B8-1_exhale-i24_79.wav,1.46,1.54
18B8-1_exhale-i25_25.wav,2.7,0.2999999999999998
18B8-1_exhale-i25_80.wav,1.57,1.43
18B8-1_exhale-i26_26.wav,2.22,0.7799999999999998
18B8-1_exhale-i26_81.wav,1.96,1.04
18B8-1_exhale-i27_27.wav,2.13,0.8700000000000001
18B8-1_exhale-i27_82.wav,1.4,1.6
18B8-1_exhale-i28_28.wav,1.92,1.08
18B8-1_exhale-i28_83.wav,1.65,1.35
18B8-1_exhale-i29_29.wav,1.86,1.14
18B8-1_exhale-i29_84.wav,3.0,0.0
18B8-1_exhale-i2_120.wav,3.0,0.0
18B8-1_exhale-i2_125.wav,2.86,0.14000000000000012
18B8-1_exhale-i2_2.wav,3.0,0.0
18B8-1_exhale-i2_57.wav,3.0,0.0
18B8-1_exhale-i30_30.wav,1.71,1.29
18B8-1_exhale-i30_85.wav,2.33,0.6699999999999999
18B8-1_exhale-i31_31.wav,1.73,1.27
18B8-1_exhale-i31_86.wav,2.43,0.5699999999999998
18B8-1_exhale-i32_32.wav,1.71,1.29
18B8-1_exhale-i32_87.wav,2.97,0.029999999999999805
18B8-1_exhale-i33_33.wav,2.84,0.16000000000000014
18B8-1_exhale-i33_88.wav,2.39,0.6099999999999999
18B8-1_exhale-i34_34.wav,2.6,0.3999999999999999
18B8-1_exhale-i34_89.wav,1.71,1.29
18B8-1_exhale-i35_35.wav,2.99,0.009999999999999787
18B8-1_exhale-i35_90.wav,1.86,1.14
18B8-1_exhale-i36_36.wav,2.98,0.020000000000000018
18B8-1_exhale-i36_91.wav,1.63,1.37
18B8-1_exhale-i37_37.wav,3.0,0.0
18B8-1_exhale-i37_92.wav,2.99,0.009999999999999787
18B8-1_exhale-i38_38.wav,2.96,0.040000000000000036
18B8-1_exhale-i38_93.wav,2.75,0.25
18B8-1_exhale-i39_39.wav,3.0,0.0
18B8-1_exhale-i39_94.wav,2.95,0.04999999999999982
18B8-1_exhale-i3_121.wav,2.96,0.040000000000000036
18B8-1_exhale-i3_126.wav,2.41,0.5899999999999999
18B8-1_exhale-i3_3.wav,3.0,0.0
18B8-1_exhale-i3_58.wav,3.0,0.0
18B8-1_exhale-i40_40.wav,2.59,0.41000000000000014
18B8-1_exhale-i40_95.wav,2.85,0.1499999999999999
18B8-1_exhale-i41_41.wav,2.43,0.5699999999999998
18B8-1_exhale-i41_96.wav,2.13,0.8700000000000001
18B8-1_exhale-i42_42.wav,2.2,0.7999999999999998
18B8-1_exhale-i42_97.wav,2.01,0.9900000000000002
18B8-1_exhale-i43_43.wav,2.22,0.7799999999999998
18B8-1_exhale-i43_98.wav,3.0,0.0
18B8-1_exhale-i44_44.wav,2.04,0.96
18B8-1_exhale-i44_99.wav,3.0,0.0
18B8-1_exhale-i45_100.wav,2.73,0.27
18B8-1_exhale-i45_45.wav,2.13,0.8700000000000001
18B8-1_exhale-i46_101.wav,3.0,0.0
18B8-1_exhale-i46_46.wav,1.2,1.8
18B8-1_exhale-i47_102.wav,2.81,0.18999999999999995
18B8-1_exhale-i47_47.wav,2.58,0.41999999999999993
18B8-1_exhale-i48_103.wav,2.02,0.98
18B8-1_exhale-i48_48.wav,2.67,0.33000000000000007
18B8-1_exhale-i49_104.wav,2.96,0.040000000000000036
18B8-1_exhale-i49_49.wav,2.14,0.8599999999999999
18B8-1_exhale-i4_122.wav,2.95,0.04999999999999982
18B8-1_exhale-i4_127.wav,1.98,1.02
18B8-1_exhale-i4_4.wav,2.96,0.040000000000000036
18B8-1_exhale-i4_59.wav,2.68,0.31999999999999984
18B8-1_exhale-i50_105.wav,2.84,0.16000000000000014
18B8-1_exhale-i50_50.wav,2.15,0.8500000000000001
18B8-1_exhale-i51_106.wav,2.42,0.5800000000000001
18B8-1_exhale-i51_51.wav,1.86,1.14
18B8-1_exhale-i52_107.wav,2.39,0.6099999999999999
18B8-1_exhale-i52_52.wav,1.66,1.34
18B8-1_exhale-i53_108.wav,2.67,0.33000000000000007
18B8-1_exhale-i53_53.wav,1.58,1.42
18B8-1_exhale-i54_109.wav,2.99,0.009999999999999787
18B8-1_exhale-i54_54.wav,1.63,1.37
18B8-1_exhale-i55_110.wav,2.33,0.6699999999999999
18B8-1_exhale-i55_55.wav,2.99,0.009999999999999787
18B8-1_exhale-i56_111.wav,2.91,0.08999999999999986
18B8-1_exhale-i57_112.wav,2.52,0.48
18B8-1_exhale-i58_113.wav,2.83,0.16999999999999993
18B8-1_exhale-i59_114.wav,2.97,0.029999999999999805
18B8-1_exhale-i5_123.wav,2.99,0.009999999999999787
18B8-1_exhale-i5_128.wav,1.95,1.05
18B8-1_exhale-i5_5.wav,2.09,0.9100000000000001
18B8-1_exhale-i5_60.wav,3.0,0.0
18B8-1_exhale-i60_115.wav,2.62,0.3799999999999999
18B8-1_exhale-i61_116.wav,3.0,0.0
18B8-1_exhale-i62_117.wav,3.0,0.0
18B8-1_exhale-i63_118.wav,2.6,0.3999999999999999
18B8-1_exhale-i6_129.wav,1.85,1.15
18B8-1_exhale-i6_6.wav,2.98,0.020000000000000018
18B8-1_exhale-i6_61.wav,3.0,0.0
18B8-1_exhale-i7_130.wav,1.83,1.17
18B8-1_exhale-i7_62.wav,3.0,0.0
18B8-1_exhale-i7_7.wav,3.0,0.0
18B8-1_exhale-i8_131.wav,2.33,0.6699999999999999
18B8-1_exhale-i8_63.wav,3.0,0.0
18B8-1_exhale-i8_8.wav,2.99,0.009999999999999787
18B8-1_exhale-i9_132.wav,1.93,1.07
18B8-1_exhale-i9_64.wav,2.26,0.7400000000000002
18B8-1_exhale-i9_9.wav,3.0,0.0
21B14-1_exhale-i10_10.wav,2.17,0.8300000000000001
21B14-1_exhale-i10_107.wav,2.27,0.73
21B14-1_exhale-i10_178.wav,1.89,1.11
21B14-1_exhale-i10_53.wav,1.82,1.18
21B14-1_exhale-i10_66.wav,1.74,1.26
21B14-1_exhale-i11_108.wav,1.72,1.28
21B14-1_exhale-i11_11.wav,2.77,0.22999999999999998
21B14-1_exhale-i11_179.wav,1.72,1.28
21B14-1_exhale-i11_54.wav,2.19,0.81
21B14-1_exhale-i11_67.wav,1.93,1.07
21B14-1_exhale-i12_109.wav,2.56,0.43999999999999995
21B14-1_exhale-i12_12.wav,1.14,1.86
21B14-1_exhale-i12_180.wav,1.66,1.34
21B14-1_exhale-i12_55.wav,1.18,1.82
21B14-1_exhale-i12_68.wav,2.5,0.5
21B14-1_exhale-i13_110.wav,1.63,1.37
21B14-1_exhale-i13_13.wav,1.32,1.68
21B14-1_exhale-i13_181.wav,1.5,1.5
21B14-1_exhale-i13_56.wav,1.38,1.62
21B14-1_exhale-i13_69.wav,2.14,0.8599999999999999
21B14-1_exhale-i14_111.wav,1.32,1.68
21B14-1_exhale-i14_14.wav,2.2,0.7999999999999998
21B14-1_exhale-i14_182.wav,1.71,1.29
21B14-1_exhale-i14_70.wav,2.78,0.2200000000000002
21B14-1_exhale-i15_112.wav,2.67,0.33000000000000007
21B14-1_exhale-i15_15.wav,2.45,0.5499999999999998
21B14-1_exhale-i15_183.wav,1.51,1.49
21B14-1_exhale-i15_71.wav,2.41,0.5899999999999999
21B14-1_exhale-i16_113.wav,1.72,1.28
21B14-1_exhale-i16_16.wav,1.26,1.74
21B14-1_exhale-i16_184.wav,1.77,1.23
21B14-1_exhale-i16_72.wav,2.31,0.69
21B14-1_exhale-i17_114.wav,1.6,1.4
21B14-1_exhale-i17_17.wav,1.75,1.25
21B14-1_exhale-i17_185.wav,1.37,1.63
21B14-1_exhale-i18_115.wav,1.49,1.51
21B14-1_exhale-i18_18.wav,2.56,0.43999999999999995
21B14-1_exhale-i18_186.wav,1.17,1.83
21B14-1_exhale-i19_116.wav,1.76,1.24
21B14-1_exhale-i19_187.wav,1.38,1.62
21B14-1_exhale-i19_19.wav,1.91,1.09
21B14-1_exhale-i1_1.wav,2.99,0.009999999999999787
21B14-1_exhale-i1_169.wav,1.2,1.8
21B14-1_exhale-i1_44.wav,3.27,2.73
21B14-1_exhale-i1_57.wav,1.21,1.79
21B14-1_exhale-i1_73.wav,2.2,0.7999999999999998
21B14-1_exhale-i1_75.wav,2.22,0.7799999999999998
21B14-1_exhale-i1_77.wav,2.28,0.7200000000000002
21B14-1_exhale-i1_83.wav,2.87,0.1299999999999999
21B14-1_exhale-i1_91.wav,2.11,0.8900000000000001
21B14-1_exhale-i1_94.wav,2.74,0.2599999999999998
21B14-1_exhale-i1_98.wav,1.67,1.33
21B14-1_exhale-i20_117.wav,1.52,1.48
21B14-1_exhale-i20_188.wav,1.51,1.49
21B14-1_exhale-i20_20.wav,1.63,1.37
21B14-1_exhale-i21_118.wav,1.2,1.8
21B14-1_exhale-i21_189.wav,1.49,1.51
21B14-1_exhale-i21_21.wav,2.37,0.6299999999999999
21B14-1_exhale-i22_119.wav,1.08,1.92
21B14-1_exhale-i22_190.wav,1.55,1.45
21B14-1_exhale-i22_22.wav,1.21,1.79
21B14-1_exhale-i23_120.wav,1.02,1.98
21B14-1_exhale-i23_191.wav,1.54,1.46
21B14-1_exhale-i23_23.wav,1.55,1.45
21B14-1_exhale-i24_121.wav,1.08,1.92
21B14-1_exhale-i24_192.wav,1.48,1.52
21B14-1_exhale-i24_24.wav,1.68,1.32
21B14-1_exhale-i25_122.wav,0.95,2.05
21B14-1_exhale-i25_193.wav,1.79,1.21
21B14-1_exhale-i25_25.wav,1.68,1.32
21B14-1_exhale-i26_123.wav,1.11,1.89
21B14-1_exhale-i26_194.wav,1.65,1.35
21B14-1_exhale-i26_26.wav,1.98,1.02
21B14-1_exhale-i27_124.wav,0.79,2.21
21B14-1_exhale-i27_195.wav,1.32,1.68
21B14-1_exhale-i27_27.wav,0.85,2.15
21B14-1_exhale-i28_125.wav,1.13,1.87
21B14-1_exhale-i28_196.wav,0.92,2.08
21B14-1_exhale-i28_28.wav,0.76,2.24
21B14-1_exhale-i29_126.wav,1.08,1.92
21B14-1_exhale-i29_197.wav,1.67,1.33
21B14-1_exhale-i29_29.wav,1.0,2.0
21B14-1_exhale-i2_170.wav,1.48,1.52
21B14-1_exhale-i2_2.wav,1.84,1.16
21B14-1_exhale-i2_45.wav,3.48,2.52
21B14-1_exhale-i2_58.wav,1.5,1.5
21B14-1_exhale-i2_74.wav,2.62,0.3799999999999999
21B14-1_exhale-i2_76.wav,3.24,2.76
21B14-1_exhale-i2_78.wav,2.0,1.0
21B14-1_exhale-i2_84.wav,1.81,1.19
21B14-1_exhale-i2_92.wav,3.0,0.0
21B14-1_exhale-i2_95.wav,1.67,1.33
21B14-1_exhale-i2_99.wav,0.74,2.26
21B14-1_exhale-i30_127.wav,1.26,1.74
21B14-1_exhale-i30_198.wav,1.39,1.61
21B14-1_exhale-i30_30.wav,1.21,1.79
21B14-1_exhale-i31_128.wav,0.91,2.09
21B14-1_exhale-i31_199.wav,1.38,1.62
21B14-1_exhale-i31_31.wav,0.92,2.08
21B14-1_exhale-i32_129.wav,1.33,1.67
21B14-1_exhale-i32_200.wav,1.52,1.48
21B14-1_exhale-i32_32.wav,0.99,2.01
21B14-1_exhale-i33_130.wav,1.27,1.73
21B14-1_exhale-i33_201.wav,1.32,1.68
21B14-1_exhale-i33_33.wav,1.67,1.33
21B14-1_exhale-i34_131.wav,1.39,1.61
21B14-1_exhale-i34_202.wav,1.7,1.3
21B14-1_exhale-i34_34.wav,1.95,1.05
21B14-1_exhale-i35_132.wav,1.33,1.67
21B14-1_exhale-i35_203.wav,1.81,1.19
21B14-1_exhale-i35_35.wav,1.48,1.52
21B14-1_exhale-i36_133.wav,1.19,1.81
21B14-1_exhale-i36_204.wav,1.81,1.19
21B14-1_exhale-i36_36.wav,1.28,1.72
21B14-1_exhale-i37_134.wav,1.54,1.46
21B14-1_exhale-i37_205.wav,1.84,1.16
21B14-1_exhale-i37_37.wav,1.33,1.67
21B14-1_exhale-i38_135.wav,1.38,1.62
21B14-1_exhale-i38_206.wav,1.69,1.31
21B14-1_exhale-i38_38.wav,1.3,1.7
21B14-1_exhale-i39_136.wav,1.3,1.7
21B14-1_exhale-i39_207.wav,1.82,1.18
21B14-1_exhale-i39_39.wav,1.19,1.81
21B14-1_exhale-i3_100.wav,1.18,1.82
21B14-1_exhale-i3_171.wav,1.72,1.28
21B14-1_exhale-i3_3.wav,2.1,0.8999999999999999
21B14-1_exhale-i3_46.wav,2.26,0.7400000000000002
21B14-1_exhale-i3_59.wav,1.72,1.28
21B14-1_exhale-i3_79.wav,2.08,0.9199999999999999
21B14-1_exhale-i3_85.wav,2.15,0.8500000000000001
21B14-1_exhale-i3_93.wav,2.9,0.10000000000000009
21B14-1_exhale-i3_96.wav,2.22,0.7799999999999998
21B14-1_exhale-i40_137.wav,1.72,1.28
21B14-1_exhale-i40_208.wav,1.26,1.74
21B14-1_exhale-i40_40.wav,1.53,1.47
21B14-1_exhale-i41_138.wav,1.68,1.32
21B14-1_exhale-i41_209.wav,1.71,1.29
21B14-1_exhale-i41_41.wav,1.74,1.26
21B14-1_exhale-i42_139.wav,1.55,1.45
21B14-1_exhale-i42_210.wav,1.88,1.12
21B14-1_exhale-i42_42.wav,1.56,1.44
21B14-1_exhale-i43_140.wav,1.47,1.53
21B14-1_exhale-i43_211.wav,1.89,1.11
21B14-1_exhale-i43_43.wav,1.42,1.58
21B14-1_exhale-i44_141.wav,1.98,1.02
21B14-1_exhale-i45_142.wav,2.01,0.9900000000000002
21B14-1_exhale-i46_143.wav,1.73,1.27
21B14-1_exhale-i47_144.wav,2.26,0.7400000000000002
21B14-1_exhale-i48_145.wav,2.24,0.7599999999999998
21B14-1_exhale-i49_146.wav,2.32,0.6800000000000002
21B14-1_exhale-i4_101.wav,0.79,2.21
21B14-1_exhale-i4_172.wav,1.94,1.06
21B14-1_exhale-i4_4.wav,2.53,0.4700000000000002
21B14-1_exhale-i4_47.wav,1.14,1.86
21B14-1_exhale-i4_60.wav,1.67,1.33
21B14-1_exhale-i4_80.wav,1.75,1.25
21B14-1_exhale-i4_86.wav,2.49,0.5099999999999998
21B14-1_exhale-i4_97.wav,2.85,0.1499999999999999
21B14-1_exhale-i50_147.wav,1.9,1.1
21B14-1_exhale-i51_148.wav,1.67,1.33
21B14-1_exhale-i52_149.wav,1.05,1.95
21B14-1_exhale-i53_150.wav,0.71,2.29
21B14-1_exhale-i54_151.wav,0.64,2.36
21B14-1_exhale-i55_152.wav,0.66,2.34
21B14-1_exhale-i56_153.wav,0.64,2.36
21B14-1_exhale-i57_154.wav,0.85,2.15
21B14-1_exhale-i58_155.wav,0.74,2.26
21B14-1_exhale-i59_156.wav,0.73,2.27
21B14-1_exhale-i5_102.wav,2.35,0.6499999999999999
21B14-1_exhale-i5_173.wav,1.94,1.06
21B14-1_exhale-i5_48.wav,0.99,2.01
21B14-1_exhale-i5_5.wav,2.19,0.81
21B14-1_exhale-i5_61.wav,2.12,0.8799999999999999
21B14-1_exhale-i5_81.wav,2.1,0.8999999999999999
21B14-1_exhale-i5_87.wav,1.62,1.38
21B14-1_exhale-i60_157.wav,0.63,2.37
21B14-1_exhale-i61_158.wav,0.66,2.34
21B14-1_exhale-i62_159.wav,0.76,2.24
21B14-1_exhale-i63_160.wav,0.97,2.0300000000000002
21B14-1_exhale-i64_161.wav,1.16,1.84
21B14-1_exhale-i65_162.wav,0.87,2.13
21B14-1_exhale-i66_163.wav,0.96,2.04
21B14-1_exhale-i67_164.wav,0.84,2.16
21B14-1_exhale-i68_165.wav,1.36,1.64
21B14-1_exhale-i69_166.wav,2.37,0.6299999999999999
21B14-1_exhale-i6_103.wav,1.43,1.57
21B14-1_exhale-i6_174.wav,1.81,1.19
21B14-1_exhale-i6_49.wav,1.04,1.96
21B14-1_exhale-i6_6.wav,2.06,0.94
21B14-1_exhale-i6_62.wav,1.61,1.39
21B14-1_exhale-i6_82.wav,1.87,1.13
21B14-1_exhale-i6_88.wav,2.43,0.5699999999999998
21B14-1_exhale-i70_167.wav,2.34,0.6600000000000001
21B14-1_exhale-i71_168.wav,2.29,0.71
21B14-1_exhale-i7_104.wav,1.68,1.32
21B14-1_exhale-i7_175.wav,1.42,1.58
21B14-1_exhale-i7_50.wav,1.28,1.72
21B14-1_exhale-i7_63.wav,1.0,2.0
21B14-1_exhale-i7_7.wav,2.24,0.7599999999999998
21B14-1_exhale-i7_89.wav,4.22,1.7800000000000002
21B14-1_exhale-i8_105.wav,2.14,0.8599999999999999
21B14-1_exhale-i8_176.wav,1.54,1.46
21B14-1_exhale-i8_51.wav,1.16,1.84
21B14-1_exhale-i8_64.wav,1.71,1.29
21B14-1_exhale-i8_8.wav,2.14,0.8599999999999999
21B14-1_exhale-i8_90.wav,3.37,2.63
21B14-1_exhale-i9_106.wav,2.43,0.5699999999999998
21B14-1_exhale-i9_177.wav,1.98,1.02
21B14-1_exhale-i9_52.wav,1.17,1.83
21B14-1_exhale-i9_65.wav,2.3,0.7000000000000002
21B14-1_exhale-i9_9.wav,2.75,0.25
27B16-1_exhale-i100_195.wav,2.63,0.3700000000000001
27B16-1_exhale-i101_196.wav,2.46,0.54
27B16-1_exhale-i10_105.wav,2.26,0.7400000000000002
27B16-1_exhale-i10_34.wav,0.42,2.58
27B16-1_exhale-i10_60.wav,2.34,0.6600000000000001
27B16-1_exhale-i10_70.wav,2.72,0.2799999999999998
27B16-1_exhale-i10_82.wav,2.33,0.6699999999999999
27B16-1_exhale-i10_9.wav,2.27,0.73
27B16-1_exhale-i11_10.wav,2.99,0.009999999999999787
27B16-1_exhale-i11_106.wav,1.9,1.1
27B16-1_exhale-i11_35.wav,0.67,2.33
27B16-1_exhale-i11_71.wav,1.41,1.59
27B16-1_exhale-i11_83.wav,0.86,2.14
27B16-1_exhale-i12_107.wav,3.06,2.94
27B16-1_exhale-i12_11.wav,2.82,0.18000000000000016
27B16-1_exhale-i12_36.wav,0.63,2.37
27B16-1_exhale-i12_72.wav,1.92,1.08
27B16-1_exhale-i12_84.wav,2.79,0.20999999999999996
27B16-1_exhale-i13_108.wav,2.53,0.4700000000000002
27B16-1_exhale-i13_12.wav,2.93,0.06999999999999984
27B16-1_exhale-i13_37.wav,1.97,1.03
27B16-1_exhale-i13_85.wav,2.16,0.8399999999999999
27B16-1_exhale-i14_109.wav,1.63,1.37
27B16-1_exhale-i14_13.wav,2.39,0.6099999999999999
27B16-1_exhale-i14_38.wav,1.84,1.16
27B16-1_exhale-i14_86.wav,2.82,0.18000000000000016
27B16-1_exhale-i15_110.wav,2.22,0.7799999999999998
27B16-1_exhale-i15_14.wav,1.44,1.56
27B16-1_exhale-i15_39.wav,2.17,0.8300000000000001
27B16-1_exhale-i15_87.wav,1.53,1.47
27B16-1_exhale-i16_111.wav,2.25,0.75
27B16-1_exhale-i16_15.wav,2.14,0.8599999999999999
27B16-1_exhale-i16_40.wav,1.66,1.34
27B16-1_exhale-i16_88.wav,2.47,0.5299999999999998
27B16-1_exhale-i17_112.wav,2.4,0.6000000000000001
27B16-1_exhale-i17_16.wav,2.51,0.4900000000000002
27B16-1_exhale-i17_41.wav,2.71,0.29000000000000004
27B16-1_exhale-i17_89.wav,3.35,2.65
27B16-1_exhale-i18_113.wav,1.65,1.35
27B16-1_exhale-i18_42.wav,2.66,0.33999999999999986
27B16-1_exhale-i18_90.wav,1.09,1.91
27B16-1_exhale-i19_114.wav,2.55,0.4500000000000002
27B16-1_exhale-i19_43.wav,2.01,0.9900000000000002
27B16-1_exhale-i19_91.wav,2.62,0.3799999999999999
27B16-1_exhale-i1_1.wav,2.49,0.5099999999999998
27B16-1_exhale-i1_17.wav,1.83,1.17
27B16-1_exhale-i1_25.wav,1.62,1.38
27B16-1_exhale-i1_51.wav,3.03,2.97
27B16-1_exhale-i1_61.wav,1.65,1.35
27B16-1_exhale-i1_73.wav,1.41,1.59
27B16-1_exhale-i1_96.wav,2.73,0.27
27B16-1_exhale-i20_115.wav,1.56,1.44
27B16-1_exhale-i20_44.wav,2.18,0.8199999999999998
27B16-1_exhale-i20_92.wav,0.74,2.26
27B16-1_exhale-i21_116.wav,0.93,2.07
27B16-1_exhale-i21_45.wav,2.07,0.9300000000000002
27B16-1_exhale-i21_93.wav,1.53,1.47
27B16-1_exhale-i22_117.wav,0.85,2.15
27B16-1_exhale-i22_46.wav,2.31,0.69
27B16-1_exhale-i22_94.wav,2.63,0.3700000000000001
27B16-1_exhale-i23_118.wav,0.99,2.01
27B16-1_exhale-i23_47.wav,1.31,1.69
27B16-1_exhale-i23_95.wav,1.08,1.92
27B16-1_exhale-i24_119.wav,0.83,2.17
27B16-1_exhale-i24_48.wav,2.29,0.71
27B16-1_exhale-i25_120.wav,1.0,2.0
27B16-1_exhale-i25_49.wav,2.12,0.8799999999999999
27B16-1_exhale-i26_121.wav,0.86,2.14
27B16-1_exhale-i26_50.wav,2.34,0.6600000000000001
27B16-1_exhale-i27_122.wav,0.88,2.12
27B16-1_exhale-i28_123.wav,1.22,1.78
27B16-1_exhale-i29_124.wav,0.62,2.38
27B16-1_exhale-i2_18.wav,1.59,1.41
27B16-1_exhale-i2_2.wav,2.73,0.27
27B16-1_exhale-i2_26.wav,0.76,2.24
27B16-1_exhale-i2_52.wav,1.39,1.61
27B16-1_exhale-i2_62.wav,1.81,1.19
27B16-1_exhale-i2_74.wav,1.48,1.52
27B16-1_exhale-i2_97.wav,2.01,0.9900000000000002
27B16-1_exhale-i30_125.wav,1.06,1.94
27B16-1_exhale-i31_126.wav,0.88,2.12
27B16-1_exhale-i32_127.wav,0.94,2.06
27B16-1_exhale-i33_128.wav,1.01,1.99
27B16-1_exhale-i34_129.wav,1.41,1.59
27B16-1_exhale-i35_130.wav,1.25,1.75
27B16-1_exhale-i36_131.wav,1.11,1.89
27B16-1_exhale-i37_132.wav,1.3,1.7
27B16-1_exhale-i38_133.wav,1.61,1.39
27B16-1_exhale-i39_134.wav,0.87,2.13
27B16-1_exhale-i3_19.wav,0.94,2.06
27B16-1_exhale-i3_27.wav,1.41,1.59
27B16-1_exhale-i3_3.wav,2.01,0.9900000000000002
27B16-1_exhale-i3_53.wav,1.78,1.22
27B16-1_exhale-i3_63.wav,1.63,1.37
27B16-1_exhale-i3_75.wav,1.76,1.24
27B16-1_exhale-i3_98.wav,3.42,2.58
27B16-1_exhale-i40_135.wav,1.14,1.86
27B16-1_exhale-i41_136.wav,0.96,2.04
27B16-1_exhale-i42_137.wav,1.26,1.74
27B16-1_exhale-i43_138.wav,1.13,1.87
27B16-1_exhale-i44_139.wav,0.77,2.23
27B16-1_exhale-i45_140.wav,1.2,1.8
27B16-1_exhale-i46_141.wav,1.16,1.84
27B16-1_exhale-i47_142.wav,1.24,1.76
27B16-1_exhale-i48_143.wav,1.85,1.15
27B16-1_exhale-i49_144.wav,0.98,2.02
27B16-1_exhale-i4_20.wav,1.42,1.58
27B16-1_exhale-i4_28.wav,2.19,0.81
27B16-1_exhale-i4_4.wav,2.42,0.5800000000000001
27B16-1_exhale-i4_54.wav,1.8,1.2
27B16-1_exhale-i4_64.wav,1.74,1.26
27B16-1_exhale-i4_76.wav,1.27,1.73
27B16-1_exhale-i4_99.wav,1.74,1.26
27B16-1_exhale-i50_145.wav,0.92,2.08
27B16-1_exhale-i51_146.wav,1.09,1.91
27B16-1_exhale-i52_147.wav,0.94,2.06
27B16-1_exhale-i53_148.wav,0.91,2.09
27B16-1_exhale-i54_149.wav,0.83,2.17
27B16-1_exhale-i55_150.wav,1.31,1.69
27B16-1_exhale-i56_151.wav,1.02,1.98
27B16-1_exhale-i57_152.wav,1.37,1.63
27B16-1_exhale-i58_153.wav,1.22,1.78
27B16-1_exhale-i59_154.wav,0.83,2.17
27B16-1_exhale-i5_100.wav,2.89,0.10999999999999988
27B16-1_exhale-i5_21.wav,2.19,0.81
27B16-1_exhale-i5_29.wav,1.96,1.04
27B16-1_exhale-i5_55.wav,2.52,0.48
27B16-1_exhale-i5_65.wav,0.69,2.31
27B16-1_exhale-i5_77.wav,1.76,1.24
27B16-1_exhale-i60_155.wav,1.2,1.8
27B16-1_exhale-i61_156.wav,1.57,1.43
27B16-1_exhale-i62_157.wav,1.85,1.15
27B16-1_exhale-i63_158.wav,1.05,1.95
27B16-1_exhale-i64_159.wav,1.44,1.56
27B16-1_exhale-i65_160.wav,1.26,1.74
27B16-1_exhale-i66_161.wav,1.32,1.68
27B16-1_exhale-i67_162.wav,1.32,1.68
27B16-1_exhale-i68_163.wav,1.13,1.87
27B16-1_exhale-i69_164.wav,0.79,2.21
27B16-1_exhale-i6_101.wav,2.75,0.25
27B16-1_exhale-i6_22.wav,1.14,1.86
27B16-1_exhale-i6_30.wav,2.14,0.8599999999999999
27B16-1_exhale-i6_5.wav,2.35,0.6499999999999999
27B16-1_exhale-i6_56.wav,2.49,0.5099999999999998
27B16-1_exhale-i6_66.wav,0.83,2.17
27B16-1_exhale-i6_78.wav,1.38,1.62
27B16-1_exhale-i70_165.wav,2.14,0.8599999999999999
27B16-1_exhale-i71_166.wav,2.17,0.8300000000000001
27B16-1_exhale-i72_167.wav,0.87,2.13
27B16-1_exhale-i73_168.wav,2.94,0.06000000000000005
27B16-1_exhale-i74_169.wav,1.98,1.02
27B16-1_exhale-i75_170.wav,1.87,1.13
27B16-1_exhale-i76_171.wav,1.46,1.54
27B16-1_exhale-i77_172.wav,1.27,1.73
27B16-1_exhale-i78_173.wav,1.7,1.3
27B16-1_exhale-i79_174.wav,2.07,0.9300000000000002
27B16-1_exhale-i7_102.wav,2.45,0.5499999999999998
27B16-1_exhale-i7_23.wav,1.15,1.85
27B16-1_exhale-i7_31.wav,2.43,0.5699999999999998
27B16-1_exhale-i7_57.wav,2.03,0.9700000000000002
27B16-1_exhale-i7_6.wav,2.96,0.040000000000000036
27B16-1_exhale-i7_67.wav,2.96,0.040000000000000036
27B16-1_exhale-i7_79.wav,1.11,1.89
27B16-1_exhale-i80_175.wav,1.75,1.25
27B16-1_exhale-i81_176.wav,2.3,0.7000000000000002
27B16-1_exhale-i82_177.wav,1.93,1.07
27B16-1_exhale-i83_178.wav,1.59,1.41
27B16-1_exhale-i84_179.wav,2.41,0.5899999999999999
27B16-1_exhale-i85_180.wav,2.72,0.2799999999999998
27B16-1_exhale-i86_181.wav,3.14,2.86
27B16-1_exhale-i87_182.wav,1.96,1.04
27B16-1_exhale-i88_183.wav,2.25,0.75
27B16-1_exhale-i89_184.wav,2.09,0.9100000000000001
27B16-1_exhale-i8_103.wav,1.93,1.07
27B16-1_exhale-i8_24.wav,1.58,1.42
27B16-1_exhale-i8_32.wav,0.64,2.36
27B16-1_exhale-i8_58.wav,1.72,1.28
27B16-1_exhale-i8_68.wav,2.0,1.0
27B16-1_exhale-i8_7.wav,2.68,0.31999999999999984
27B16-1_exhale-i8_80.wav,2.16,0.8399999999999999
27B16-1_exhale-i90_185.wav,2.08,0.9199999999999999
27B16-1_exhale-i91_186.wav,2.01,0.9900000000000002
27B16-1_exhale-i92_187.wav,2.55,0.4500000000000002
27B16-1_exhale-i93_188.wav,1.76,1.24
27B16-1_exhale-i94_189.wav,2.06,0.94
27B16-1_exhale-i95_190.wav,1.62,1.38
27B16-1_exhale-i96_191.wav,2.59,0.41000000000000014
27B16-1_exhale-i97_192.wav,1.65,1.35
27B16-1_exhale-i98_193.wav,2.45,0.5499999999999998
27B16-1_exhale-i99_194.wav,2.65,0.3500000000000001
